player_id,player_name,team,season,week,position,week_is_active,raw_games_value,ppr_points,targets,receptions,receiving_yards,receiving_tds,snap_share,route_participation,target_share,air_yard_share
00-0029269,T.Benjamin,SF,2021,18,WR,true,,0,1,0,0,0,,,,
00-0029293,M.Jones,DET,2020,1,WR,true,,9.5,8,4,55,0,,,,
00-0029293,M.Jones,DET,2020,2,WR,true,,12.3,6,4,23,1,,,,
00-0029293,M.Jones,DET,2020,3,WR,true,,8.1,3,3,51,0,,,,
00-0029293,M.Jones,DET,2020,4,WR,true,,1.9,2,1,9,0,,,,
00-0029293,M.Jones,DET,2020,6,WR,true,,2.8,5,2,8,0,,,,
00-0029293,M.Jones,DET,2020,7,WR,true,,13,6,5,80,0,,,,
00-0029293,M.Jones,DET,2020,8,WR,true,,18.9,7,3,39,2,,,,
00-0029293,M.Jones,DET,2020,9,WR,true,,13.3,4,3,43,1,,,,
00-0029293,M.Jones,DET,2020,10,WR,true,,23.6,10,8,96,1,,,,
00-0029293,M.Jones,DET,2020,11,WR,true,,9.1,6,4,51,0,,,,
00-0029293,M.Jones,DET,2020,12,WR,true,,10.8,12,6,48,0,,,,
00-0029293,M.Jones,DET,2020,13,WR,true,,25.6,12,8,116,1,,,,
00-0029293,M.Jones,DET,2020,14,WR,true,,8.8,8,4,48,0,,,,
00-0029293,M.Jones,DET,2020,15,WR,true,,27.2,12,10,112,1,,,,
00-0029293,M.Jones,DET,2020,16,WR,true,,4.9,3,3,19,0,,,,
00-0029293,M.Jones,DET,2020,17,WR,true,,38,11,8,180,2,,,,
00-0029293,M.Jones,JAX,2021,1,WR,true,,18.7,9,5,77,1,,,,
00-0029293,M.Jones,JAX,2021,2,WR,true,,17.5,11,6,55,1,,,,
00-0029293,M.Jones,JAX,2021,3,WR,true,,12.2,8,6,62,0,,,,
00-0029293,M.Jones,JAX,2021,4,WR,true,,5.4,3,3,24,0,,,,
00-0029293,M.Jones,JAX,2021,5,WR,true,,3.5,6,1,25,0,,,,
00-0029293,M.Jones,JAX,2021,6,WR,true,,23,10,7,100,1,,,,
00-0029293,M.Jones,JAX,2021,8,WR,true,,8.5,8,5,35,0,,,,
00-0029293,M.Jones,JAX,2021,9,WR,true,,5.1,5,3,21,0,,,,
00-0029293,M.Jones,JAX,2021,10,WR,true,,5.5,6,2,35,0,,,,
00-0029293,M.Jones,JAX,2021,11,WR,true,,9.2,6,4,52,0,,,,
00-0029293,M.Jones,JAX,2021,12,WR,true,,8.3,7,4,43,0,,,,
00-0029293,M.Jones,JAX,2021,13,WR,true,,3.1,3,2,11,0,,,,
00-0029293,M.Jones,JAX,2021,14,WR,true,,13,7,6,70,0,,,,
00-0029293,M.Jones,JAX,2021,15,WR,true,,3.4,4,2,14,0,,,,
00-0029293,M.Jones,JAX,2021,16,WR,true,,15.4,13,8,74,0,,,,
00-0029293,M.Jones,JAX,2021,17,WR,true,,6.6,6,2,46,0,,,,
00-0029293,M.Jones,JAX,2021,18,WR,true,,21.8,8,7,88,1,,,,
00-0029293,M.Jones,JAX,2022,1,WR,true,,7.8,6,4,38,0,,,,
00-0029293,M.Jones,JAX,2022,2,WR,true,,6.3,5,3,33,0,,,,
00-0029293,M.Jones,JAX,2022,3,WR,true,,13.3,7,4,33,1,,,,
00-0029293,M.Jones,JAX,2022,4,WR,true,,0,1,0,0,0,,,,
00-0029293,M.Jones,JAX,2022,5,WR,true,,17.4,11,7,104,0,,,,
00-0029293,M.Jones,JAX,2022,7,WR,true,,9.7,8,4,57,0,,,,
00-0029293,M.Jones,JAX,2022,8,WR,true,,0,3,0,0,0,,,,
00-0029293,M.Jones,JAX,2022,9,WR,true,,9.8,6,5,48,0,,,,
00-0029293,M.Jones,JAX,2022,10,WR,true,,4.3,3,1,33,0,,,,
00-0029293,M.Jones,JAX,2022,12,WR,true,,11.2,3,3,22,1,,,,
00-0029293,M.Jones,JAX,2022,13,WR,true,,2.7,4,1,17,0,,,,
00-0029293,M.Jones,JAX,2022,14,WR,true,,3.2,1,1,22,0,,,,
00-0029293,M.Jones,JAX,2022,15,WR,true,,9.7,6,2,17,1,,,,
00-0029293,M.Jones,JAX,2022,16,WR,true,,4.5,4,3,15,0,,,,
00-0029293,M.Jones,JAX,2022,17,WR,true,,12.1,7,6,61,0,,,,
00-0029293,M.Jones,JAX,2022,18,WR,true,,4.9,6,2,29,0,,,,
00-0029293,M.Jones,DET,2023,1,WR,true,,0.8,6,2,8,0,,,,
00-0029293,M.Jones,DET,2023,4,WR,true,,0,1,0,0,0,,,,
00-0029293,M.Jones,DET,2023,5,WR,true,,4.2,2,2,22,0,,,,
00-0029293,M.Jones,DET,2023,6,WR,true,,1.5,1,1,5,0,,,,
00-0029608,T.Hilton,IND,2020,1,WR,true,,9.3,9,4,53,0,,,,
00-0029608,T.Hilton,IND,2020,2,WR,true,,5.8,5,3,28,0,,,,
00-0029608,T.Hilton,IND,2020,3,WR,true,,8.2,3,3,52,0,,,,
00-0029608,T.Hilton,IND,2020,4,WR,true,,5.9,5,3,29,0,,,,
00-0029608,T.Hilton,IND,2020,5,WR,true,,12.9,10,6,69,0,,,,
00-0029608,T.Hilton,IND,2020,6,WR,true,,2.1,5,1,11,0,,,,
00-0029608,T.Hilton,IND,2020,8,WR,true,,2.9,2,2,9,0,,,,
00-0029608,T.Hilton,IND,2020,10,WR,true,,8,5,4,40,0,,,,
00-0029608,T.Hilton,IND,2020,11,WR,true,,6.6,6,3,36,0,,,,
00-0029608,T.Hilton,IND,2020,12,WR,true,,18.1,5,4,81,1,,,,
00-0029608,T.Hilton,IND,2020,13,WR,true,,25,11,8,110,1,,,,
00-0029608,T.Hilton,IND,2020,14,WR,true,,25.6,7,5,86,2,,,,
00-0029608,T.Hilton,IND,2020,15,WR,true,,11.1,6,4,71,0,,,,
00-0029608,T.Hilton,IND,2020,16,WR,true,,9,7,3,60,0,,,,
00-0029608,T.Hilton,IND,2020,17,WR,true,,13.7,7,3,27,1,,,,
00-0029608,T.Hilton,IND,2021,6,WR,true,,12,4,4,80,0,,,,
00-0029608,T.Hilton,IND,2021,8,WR,true,,3.6,5,2,16,0,,,,
00-0029608,T.Hilton,IND,2021,10,WR,true,,1.5,5,1,5,0,,,,
00-0029608,T.Hilton,IND,2021,11,WR,true,,4.6,2,2,26,0,,,,
00-0029608,T.Hilton,IND,2021,12,WR,true,,12.8,5,4,28,1,,,,
00-0029608,T.Hilton,IND,2021,13,WR,true,,4.2,2,2,22,0,,,,
00-0029608,T.Hilton,IND,2021,15,WR,true,,2.9,1,1,19,0,,,,
00-0029608,T.Hilton,IND,2021,16,WR,true,,15.1,5,4,51,1,,,,
00-0029608,T.Hilton,IND,2021,17,WR,true,,11.5,3,1,45,1,,,,
00-0029608,T.Hilton,IND,2021,18,WR,true,,5.9,5,2,39,0,,,,
00-0029608,T.Hilton,DAL,2022,16,WR,true,,6.2,1,1,52,0,,,,
00-0029608,T.Hilton,DAL,2022,17,WR,true,,9,5,4,50,0,,,,
00-0029608,T.Hilton,DAL,2022,18,WR,true,,3.9,4,2,19,0,,,,
00-0029632,M.Sanu,SF,2020,3,WR,true,,1.9,1,1,9,0,,,,
00-0029632,M.Sanu,DET,2020,12,WR,true,,15.2,4,4,32,1,,,,
00-0029632,M.Sanu,DET,2020,13,WR,true,,5.6,2,2,36,0,,,,
00-0029632,M.Sanu,DET,2020,14,WR,true,,5.7,2,2,37,0,,,,
00-0029632,M.Sanu,DET,2020,15,WR,true,,7.8,5,4,38,0,,,,
00-0029632,M.Sanu,DET,2020,16,WR,true,,4.2,4,2,22,0,,,,
00-0029632,M.Sanu,DET,2020,17,WR,true,,3.6,6,2,13,0,,,,
00-0029632,M.Sanu,SF,2021,1,WR,true,,1.7,1,1,7,0,,,,
00-0029632,M.Sanu,SF,2021,2,WR,true,,0,1,0,0,0,,,,
00-0029632,M.Sanu,SF,2021,3,WR,true,,6.6,6,3,36,0,,,,
00-0029632,M.Sanu,SF,2021,4,WR,true,,7.5,5,4,35,0,,,,
00-0029632,M.Sanu,SF,2021,5,WR,true,,3.9,3,2,19,0,,,,
00-0029632,M.Sanu,SF,2021,7,WR,true,,2.6,1,1,16,0,,,,
00-0029632,M.Sanu,SF,2021,8,WR,true,,8.9,4,3,59,0,,,,
00-0029632,M.Sanu,SF,2021,9,WR,true,,1.5,3,1,5,0,,,,
00-0029664,J.Gordon,KC,2021,5,WR,true,,2.1,1,1,11,0,,,,
00-0029664,J.Gordon,KC,2021,7,WR,true,,0,1,0,0,0,,,,
00-0029664,J.Gordon,KC,2021,8,WR,true,,0,1,0,0,0,,,,
00-0029664,J.Gordon,KC,2021,9,WR,true,,0,1,0,0,0,,,,
00-0029664,J.Gordon,KC,2021,11,WR,true,,1.7,2,1,7,0,,,,
00-0029664,J.Gordon,KC,2021,14,WR,true,,8.9,3,2,9,1,,,,
00-0029664,J.Gordon,KC,2021,16,WR,true,,0,3,0,0,0,,,,
00-0029664,J.Gordon,KC,2021,17,WR,true,,1.5,1,1,5,0,,,,
00-0029664,J.Gordon,KC,2021,18,WR,true,,0,1,0,0,0,,,,
00-0029664,J.Gordon,TEN,2022,2,WR,true,,0,1,0,0,0,,,,
00-0030035,A.Thielen,MIN,2020,1,WR,true,,31,8,6,110,2,,,,
00-0030035,A.Thielen,MIN,2020,2,WR,true,,6.1,8,3,31,0,,,,
00-0030035,A.Thielen,MIN,2020,3,WR,true,,12.3,5,3,29,1,,,,
00-0030035,A.Thielen,MIN,2020,4,WR,true,,26.2,10,8,114,1,,,,
00-0030035,A.Thielen,MIN,2020,5,WR,true,,29.3,13,9,80,2,,,,
00-0030035,A.Thielen,MIN,2020,6,WR,true,,14.1,5,3,51,1,,,,
00-0030035,A.Thielen,MIN,2020,8,WR,true,,5.7,4,3,27,0,,,,
00-0030035,A.Thielen,MIN,2020,9,WR,true,,5.8,5,2,38,0,,,,
00-0030035,A.Thielen,MIN,2020,10,WR,true,,20.3,7,4,43,2,,,,
00-0030035,A.Thielen,MIN,2020,11,WR,true,,32.3,11,8,123,2,,,,
00-0030035,A.Thielen,MIN,2020,13,WR,true,,21.5,11,8,75,1,,,,
00-0030035,A.Thielen,MIN,2020,14,WR,true,,6.9,4,3,39,0,,,,
00-0030035,A.Thielen,MIN,2020,15,WR,true,,9.1,3,2,11,1,,,,
00-0030035,A.Thielen,MIN,2020,16,WR,true,,23.7,9,8,97,1,,,,
00-0030035,A.Thielen,MIN,2020,17,WR,true,,9.7,5,4,57,0,,,,
00-0030035,A.Thielen,MIN,2021,1,WR,true,,30.2,10,9,92,2,,,,
00-0030035,A.Thielen,MIN,2021,2,WR,true,,15.9,7,6,39,1,,,,
00-0030035,A.Thielen,MIN,2021,3,WR,true,,17,9,6,50,1,,,,
00-0030035,A.Thielen,MIN,2021,4,WR,true,,7.6,8,3,46,0,,,,
00-0030035,A.Thielen,MIN,2021,5,WR,true,,6,3,2,40,0,,,,
00-0030035,A.Thielen,MIN,2021,6,WR,true,,29.8,13,11,126,1,,,,
00-0030035,A.Thielen,MIN,2021,8,WR,true,,19.8,9,6,78,1,,,,
00-0030035,A.Thielen,MIN,2021,9,WR,true,,8.6,7,2,6,1,,,,
00-0030035,A.Thielen,MIN,2021,10,WR,true,,11.5,7,5,65,0,,,,
00-0030035,A.Thielen,MIN,2021,11,WR,true,,22.2,10,8,82,1,,,,
00-0030035,A.Thielen,MIN,2021,12,WR,true,,23.2,7,5,62,2,,,,
00-0030035,A.Thielen,MIN,2021,13,WR,true,,1,2,1,0,0,,,,
00-0030035,A.Thielen,MIN,2021,16,WR,true,,7,3,3,40,0,,,,
00-0030035,A.Thielen,MIN,2022,1,WR,true,,6.6,4,3,36,0,,,,
00-0030035,A.Thielen,MIN,2022,2,WR,true,,9.2,7,4,52,0,,,,
00-0030035,A.Thielen,MIN,2022,3,WR,true,,18.1,8,6,61,1,,,,
00-0030035,A.Thielen,MIN,2022,4,WR,true,,15.2,9,8,72,0,,,,
00-0030035,A.Thielen,MIN,2022,5,WR,true,,6.7,7,4,27,0,,,,
00-0030035,A.Thielen,MIN,2022,6,WR,true,,15.6,8,4,36,1,,,,
00-0030035,A.Thielen,MIN,2022,8,WR,true,,12.7,7,6,67,0,,,,
00-0030035,A.Thielen,MIN,2022,9,WR,true,,9.7,7,3,67,0,,,,
00-0030035,A.Thielen,MIN,2022,10,WR,true,,9.9,7,5,49,0,,,,
00-0030035,A.Thielen,MIN,2022,11,WR,true,,4.5,3,2,25,0,,,,
00-0030035,A.Thielen,MIN,2022,12,WR,true,,21.1,10,9,61,1,,,,
00-0030035,A.Thielen,MIN,2022,13,WR,true,,4.7,6,2,27,0,,,,
00-0030035,A.Thielen,MIN,2022,14,WR,true,,19.5,8,7,65,1,,,,
00-0030035,A.Thielen,MIN,2022,15,WR,true,,13.1,4,3,41,1,,,,
00-0030035,A.Thielen,MIN,2022,16,WR,true,,1.6,5,1,6,0,,,,
00-0030035,A.Thielen,MIN,2022,17,WR,true,,2.6,4,1,16,0,,,,
00-0030035,A.Thielen,MIN,2022,18,WR,true,,9.2,3,2,8,1,,,,
00-0030035,A.Thielen,CAR,2023,1,WR,true,,3.2,2,2,12,0,,,,
00-0030035,A.Thielen,CAR,2023,2,WR,true,,20.4,9,7,54,1,,,,
00-0030035,A.Thielen,CAR,2023,3,WR,true,,31.5,14,11,145,1,,,,
00-0030035,A.Thielen,CAR,2023,4,WR,true,,15.2,8,7,76,0,,,,
00-0030035,A.Thielen,CAR,2023,5,WR,true,,27.7,13,11,107,1,,,,
00-0030035,A.Thielen,CAR,2023,6,WR,true,,28.5,13,11,115,1,,,,
00-0030035,A.Thielen,CAR,2023,8,WR,true,,15.2,11,8,72,0,,,,
00-0030035,A.Thielen,CAR,2023,9,WR,true,,7.9,6,5,29,0,,,,
00-0030035,A.Thielen,CAR,2023,10,WR,true,,10.2,10,6,42,0,,,,
00-0030035,A.Thielen,CAR,2023,11,WR,true,,15.4,11,8,74,0,,,,
00-0030035,A.Thielen,CAR,2023,12,WR,true,,1.2,3,1,2,0,,,,
00-0030035,A.Thielen,CAR,2023,13,WR,true,,5.5,6,3,25,0,,,,
00-0030035,A.Thielen,CAR,2023,14,WR,true,,12.4,7,5,74,0,,,,
00-0030035,A.Thielen,CAR,2023,15,WR,true,,8.3,7,4,43,0,,,,
00-0030035,A.Thielen,CAR,2023,16,WR,true,,15.4,8,6,94,0,,,,
00-0030035,A.Thielen,CAR,2023,17,WR,true,,9.8,6,6,38,0,,,,
00-0030035,A.Thielen,CAR,2023,18,WR,true,,3.2,3,2,12,0,,,,
00-0030035,A.Thielen,CAR,2024,1,WR,true,,7.9,4,3,49,0,,,,
00-0030035,A.Thielen,CAR,2024,2,WR,true,,4,3,2,20,0,,,,
00-0030035,A.Thielen,CAR,2024,3,WR,true,,13,5,3,40,1,,,,
00-0030035,A.Thielen,CAR,2024,12,WR,true,,8.7,4,3,57,0,,,,
00-0030035,A.Thielen,CAR,2024,13,WR,true,,23.9,10,8,99,1,,,,
00-0030035,A.Thielen,CAR,2024,14,WR,true,,19.2,11,9,102,0,,,,
00-0030035,A.Thielen,CAR,2024,15,WR,true,,10.1,7,5,51,0,,,,
00-0030035,A.Thielen,CAR,2024,16,WR,true,,15.3,6,5,43,1,,,,
00-0030035,A.Thielen,CAR,2024,17,WR,true,,28,6,5,110,2,,,,
00-0030035,A.Thielen,CAR,2024,18,WR,true,,9.4,6,5,44,0,,,,
00-0030068,M.Goodwin,CHI,2021,1,WR,true,,8.3,4,4,45,0,,,,
00-0030068,M.Goodwin,CHI,2021,2,WR,true,,2,3,1,10,0,,,,
00-0030068,M.Goodwin,CHI,2021,3,WR,true,,0,1,0,0,0,,,,
00-0030068,M.Goodwin,CHI,2021,4,WR,true,,0.1,2,0,0,0,,,,
00-0030068,M.Goodwin,CHI,2021,5,WR,true,,1.8,2,1,8,0,,,,
00-0030068,M.Goodwin,CHI,2021,6,WR,true,,2.2,1,1,12,0,,,,
00-0030068,M.Goodwin,CHI,2021,7,WR,true,,3.6,4,2,16,0,,,,
00-0030068,M.Goodwin,CHI,2021,8,WR,true,,5.2,3,2,32,0,,,,
00-0030068,M.Goodwin,CHI,2021,9,WR,true,,6,4,1,50,0,,,,
00-0030068,M.Goodwin,CHI,2021,11,WR,true,,20.4,8,4,104,1,,,,
00-0030068,M.Goodwin,CHI,2021,12,WR,true,,0,1,0,0,0,,,,
00-0030068,M.Goodwin,CHI,2021,16,WR,true,,4.3,2,2,23,0,,,,
00-0030068,M.Goodwin,CHI,2021,17,WR,true,,0,2,0,0,0,,,,
00-0030068,M.Goodwin,CHI,2021,18,WR,true,,3.3,3,2,13,0,,,,
00-0030068,M.Goodwin,SEA,2022,1,WR,true,,4.2,2,2,22,0,,,,
00-0030068,M.Goodwin,SEA,2022,2,WR,true,,0,1,0,0,0,,,,
00-0030068,M.Goodwin,SEA,2022,3,WR,true,,5.1,5,2,31,0,,,,
00-0030068,M.Goodwin,SEA,2022,6,WR,true,,4.6,2,2,26,0,,,,
00-0030068,M.Goodwin,SEA,2022,7,WR,true,,22.7,5,4,67,2,,,,
00-0030068,M.Goodwin,SEA,2022,8,WR,true,,7.3,5,4,33,0,,,,
00-0030068,M.Goodwin,SEA,2022,10,WR,true,,11.8,2,2,38,1,,,,
00-0030068,M.Goodwin,SEA,2022,12,WR,true,,8.5,3,3,48,0,,,,
00-0030068,M.Goodwin,SEA,2022,13,WR,true,,2.7,2,1,17,0,,,,
00-0030068,M.Goodwin,SEA,2022,14,WR,true,,20.3,6,5,95,1,,,,
00-0030068,M.Goodwin,SEA,2022,15,WR,true,,3,5,2,10,0,,,,
00-0030068,M.Goodwin,SEA,2022,16,WR,true,,0,4,0,0,0,,,,
00-0030068,M.Goodwin,CLE,2023,1,WR,true,,0,2,0,0,0,,,,
00-0030068,M.Goodwin,CLE,2023,2,WR,true,,0,2,0,0,0,,,,
00-0030068,M.Goodwin,CLE,2023,3,WR,true,,0.1,0,0,0,0,,,,
00-0030068,M.Goodwin,CLE,2023,4,WR,true,,1,1,1,0,0,,,,
00-0030068,M.Goodwin,CLE,2023,6,WR,true,,3.4,2,1,4,0,,,,
00-0030068,M.Goodwin,CLE,2023,7,WR,true,,3.3,2,1,6,0,,,,
00-0030068,M.Goodwin,CLE,2023,8,WR,true,,-0.5,0,0,0,0,,,,
00-0030068,M.Goodwin,CLE,2023,9,WR,true,,0,2,0,0,0,,,,
00-0030068,M.Goodwin,CLE,2023,15,WR,true,,6.7,1,1,57,0,,,,
00-0030068,M.Goodwin,CLE,2023,16,WR,true,,0,1,0,0,0,,,,
00-0030085,K.Stills,HOU,2020,1,WR,true,,0,2,0,0,0,,,,
00-0030085,K.Stills,HOU,2020,2,WR,true,,3.6,3,2,16,0,,,,
00-0030085,K.Stills,HOU,2020,3,WR,true,,6.5,4,3,35,0,,,,
00-0030085,K.Stills,HOU,2020,4,WR,true,,11.9,4,2,39,1,,,,
00-0030085,K.Stills,HOU,2020,5,WR,true,,2.4,1,1,14,0,,,,
00-0030085,K.Stills,HOU,2020,7,WR,true,,5.4,4,2,34,0,,,,
00-0030085,K.Stills,HOU,2020,10,WR,true,,1.6,1,1,6,0,,,,
00-0030085,K.Stills,NO,2021,3,WR,true,,2.7,3,1,17,0,,,,
00-0030085,K.Stills,NO,2021,4,WR,true,,0,1,0,0,0,,,,
00-0030085,K.Stills,NO,2021,5,WR,true,,3.8,5,2,17,0,,,,
00-0030085,K.Stills,NO,2021,7,WR,true,,0,3,0,0,0,,,,
00-0030085,K.Stills,NO,2021,9,WR,true,,11,5,2,30,1,,,,
00-0030085,K.Stills,NO,2021,13,WR,true,,0,5,0,0,0,,,,
00-0030085,K.Stills,NO,2021,16,WR,true,,1.4,1,1,4,0,,,,
00-0030279,K.Allen,LAC,2020,1,WR,true,,7.7,8,4,37,0,,,,
00-0030279,K.Allen,LAC,2020,2,WR,true,,16.6,10,7,96,0,,,,
00-0030279,K.Allen,LAC,2020,3,WR,true,,30.2,19,13,132,1,,,,
00-0030279,K.Allen,LAC,2020,4,WR,true,,14.2,11,8,62,0,,,,
00-0030279,K.Allen,LAC,2020,5,WR,true,,10.9,2,2,29,1,,,,
00-0030279,K.Allen,LAC,2020,7,WR,true,,22.5,13,10,125,0,,,,
00-0030279,K.Allen,LAC,2020,8,WR,true,,21.7,12,9,67,1,,,,
00-0030279,K.Allen,LAC,2020,9,WR,true,,25.3,11,9,103,1,,,,
00-0030279,K.Allen,LAC,2020,10,WR,true,,12.9,7,3,39,1,,,,
00-0030279,K.Allen,LAC,2020,11,WR,true,,34.5,19,16,145,1,,,,
00-0030279,K.Allen,LAC,2020,12,WR,true,,16,10,4,40,1,,,,
00-0030279,K.Allen,LAC,2020,13,WR,true,,9.8,11,5,48,0,,,,
00-0030279,K.Allen,LAC,2020,14,WR,true,,20.2,11,9,52,1,,,,
00-0030279,K.Allen,LAC,2020,15,WR,true,,2.6,3,1,17,0,,,,
00-0030279,K.Allen,LAC,2021,1,WR,true,,19,13,9,100,0,,,,
00-0030279,K.Allen,LAC,2021,2,WR,true,,14.8,8,4,108,0,,,,
00-0030279,K.Allen,LAC,2021,3,WR,true,,19,12,8,50,1,,,,
00-0030279,K.Allen,LAC,2021,4,WR,true,,10.6,11,7,36,0,,,,
00-0030279,K.Allen,LAC,2021,5,WR,true,,13.5,9,6,75,0,,,,
00-0030279,K.Allen,LAC,2021,6,WR,true,,10,5,5,50,0,,,,
00-0030279,K.Allen,LAC,2021,8,WR,true,,19.7,11,6,77,1,,,,
00-0030279,K.Allen,LAC,2021,9,WR,true,,22.4,13,12,104,0,,,,
00-0030279,K.Allen,LAC,2021,10,WR,true,,17.8,11,8,98,0,,,,
00-0030279,K.Allen,LAC,2021,11,WR,true,,20.2,13,9,112,0,,,,
00-0030279,K.Allen,LAC,2021,12,WR,true,,15.5,10,7,85,0,,,,
00-0030279,K.Allen,LAC,2021,13,WR,true,,22.4,8,5,34,2,,,,
00-0030279,K.Allen,LAC,2021,15,WR,true,,19.8,10,6,78,1,,,,
00-0030279,K.Allen,LAC,2021,16,WR,true,,7.5,6,4,35,0,,,,
00-0030279,K.Allen,LAC,2021,17,WR,true,,14.4,9,4,44,1,,,,
00-0030279,K.Allen,LAC,2021,18,WR,true,,11.2,8,6,52,0,,,,
00-0030279,K.Allen,LAC,2022,1,WR,true,,10.6,4,4,66,0,,,,
00-0030279,K.Allen,LAC,2022,7,WR,true,,3.1,2,2,11,0,,,,
00-0030279,K.Allen,LAC,2022,11,WR,true,,12.4,8,5,94,0,,,,
00-0030279,K.Allen,LAC,2022,12,WR,true,,15.9,7,5,49,1,,,,
00-0030279,K.Allen,LAC,2022,13,WR,true,,20.8,14,6,88,1,,,,
00-0030279,K.Allen,LAC,2022,14,WR,true,,21.2,14,12,92,0,,,,
00-0030279,K.Allen,LAC,2022,15,WR,true,,16.6,9,8,86,0,,,,
00-0030279,K.Allen,LAC,2022,16,WR,true,,21.4,14,11,104,0,,,,
00-0030279,K.Allen,LAC,2022,17,WR,true,,11.8,6,5,60,0,,,,
00-0030279,K.Allen,LAC,2022,18,WR,true,,30.2,11,8,102,2,,,,
00-0030279,K.Allen,LAC,2023,1,WR,true,,14.2,9,6,76,0,,,,
00-0030279,K.Allen,LAC,2023,2,WR,true,,31.1,10,8,111,2,,,,
00-0030279,K.Allen,LAC,2023,3,WR,true,,45.46,20,18,215,0,,,,
00-0030279,K.Allen,LAC,2023,4,WR,true,,12.2,5,3,32,1,,,,
00-0030279,K.Allen,LAC,2023,6,WR,true,,21.5,11,7,85,1,,,,
00-0030279,K.Allen,LAC,2023,7,WR,true,,9.5,9,4,55,0,,,,
00-0030279,K.Allen,LAC,2023,8,WR,true,,14.9,10,8,69,0,,,,
00-0030279,K.Allen,LAC,2023,9,WR,true,,15.7,9,8,77,0,,,,
00-0030279,K.Allen,LAC,2023,10,WR,true,,40.5,14,11,175,2,,,,
00-0030279,K.Allen,LAC,2023,11,WR,true,,27.6,16,10,116,1,,,,
00-0030279,K.Allen,LAC,2023,12,WR,true,,22.6,16,14,106,0,,,,
00-0030279,K.Allen,LAC,2023,13,WR,true,,10.8,9,5,58,0,,,,
00-0030279,K.Allen,LAC,2023,14,WR,true,,12.8,12,6,68,0,,,,
00-0030279,K.Allen,CHI,2024,1,WR,true,,6.9,11,4,29,0,,,,
00-0030279,K.Allen,CHI,2024,4,WR,true,,4.9,3,3,19,0,,,,
00-0030279,K.Allen,CHI,2024,5,WR,true,,6.3,6,3,33,0,,,,
00-0030279,K.Allen,CHI,2024,6,WR,true,,21.1,5,5,41,2,,,,
00-0030279,K.Allen,CHI,2024,8,WR,true,,5.9,7,2,39,0,,,,
00-0030279,K.Allen,CHI,2024,9,WR,true,,7.6,10,4,36,0,,,,
00-0030279,K.Allen,CHI,2024,10,WR,true,,9.4,6,5,44,0,,,,
00-0030279,K.Allen,CHI,2024,11,WR,true,,8.1,8,4,41,0,,,,
00-0030279,K.Allen,CHI,2024,12,WR,true,,23.6,15,9,86,1,,,,
00-0030279,K.Allen,CHI,2024,13,WR,true,,24.3,8,5,73,2,,,,
00-0030279,K.Allen,CHI,2024,14,WR,true,,6,5,3,30,0,,,,
00-0030279,K.Allen,CHI,2024,15,WR,true,,20.2,13,6,82,1,,,,
00-0030279,K.Allen,CHI,2024,16,WR,true,,29.1,13,9,141,1,,,,
00-0030279,K.Allen,CHI,2024,17,WR,true,,7.5,8,5,25,0,,,,
00-0030279,K.Allen,CHI,2024,18,WR,true,,3.5,3,3,25,0,,,,
00-0030431,R.Woods,LA,2020,1,WR,true,,17.9,8,6,105,0,,,,
00-0030431,R.Woods,LA,2020,2,WR,true,,11.3,5,2,14,0,,,,
00-0030431,R.Woods,LA,2020,3,WR,true,,21.4,6,5,74,1,,,,
00-0030431,R.Woods,LA,2020,4,WR,true,,9.8,7,6,36,0,,,,
00-0030431,R.Woods,LA,2020,5,WR,true,,17.1,5,4,71,1,,,,
00-0030431,R.Woods,LA,2020,6,WR,true,,14,10,4,29,1,,,,
00-0030431,R.Woods,LA,2020,7,WR,true,,5.5,5,3,22,0,,,,
00-0030431,R.Woods,LA,2020,8,WR,true,,28.4,8,7,85,1,,,,
00-0030431,R.Woods,LA,2020,10,WR,true,,8.6,6,5,33,0,,,,
00-0030431,R.Woods,LA,2020,11,WR,true,,30.6,15,12,130,1,,,,
00-0030431,R.Woods,LA,2020,12,WR,true,,15.8,12,7,80,0,,,,
00-0030431,R.Woods,LA,2020,13,WR,true,,18.5,11,10,85,0,,,,
00-0030431,R.Woods,LA,2020,14,WR,true,,8.1,8,5,32,0,,,,
00-0030431,R.Woods,LA,2020,15,WR,true,,21.6,7,6,56,1,,,,
00-0030431,R.Woods,LA,2020,16,WR,true,,8.9,9,4,48,0,,,,
00-0030431,R.Woods,LA,2020,17,WR,true,,7.6,7,4,36,0,,,,
00-0030431,R.Woods,LA,2021,1,WR,true,,12.4,4,3,27,1,,,,
00-0030431,R.Woods,LA,2021,2,WR,true,,12,9,5,64,0,,,,
00-0030431,R.Woods,LA,2021,3,WR,true,,6.8,6,3,33,0,,,,
00-0030431,R.Woods,LA,2021,4,WR,true,,14.8,6,4,48,1,,,,
00-0030431,R.Woods,LA,2021,5,WR,true,,27,14,12,150,0,,,,
00-0030431,R.Woods,LA,2021,6,WR,true,,11.1,5,2,31,1,,,,
00-0030431,R.Woods,LA,2021,7,WR,true,,15,6,6,70,0,,,,
00-0030431,R.Woods,LA,2021,8,WR,true,,20.7,9,3,35,1,,,,
00-0030431,R.Woods,LA,2021,9,WR,true,,17.4,10,7,98,0,,,,
00-0030431,R.Woods,TEN,2022,1,WR,true,,2.3,2,1,13,0,,,,
00-0030431,R.Woods,TEN,2022,2,WR,true,,7.9,5,4,39,0,,,,
